Q3A,Q5A,Q10A,Q13A,Q16A,Q17A,Q21A,Q24A,Q26A,Q31A,Q34A,Q37A,Q38A,Q42A,country,education,gender,age,married,familysize,soma_depressao,indice_depressao
3,2,0,2,3,1,3,3,3,3,1,0,2,2,2,3,2,40,2,2,28,4
2,3,2,3,3,1,1,3,3,3,1,1,1,3,6,3,2,42,2,2,30,4
0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,4,2,29,1,1,4,0
0,3,2,3,2,2,1,3,3,2,3,1,0,2,1,4,2,26,1,5,27,3
3,1,2,3,3,3,2,2,3,3,3,3,1,2,1,4,2,27,1,4,34,4
0,1,0,3,0,2,0,2,1,1,3,1,1,3,1,3,2,21,1,2,18,2
1,2,2,1,2,3,2,3,3,2,2,2,1,3,1,3,2,29,1,5,29,4
1,2,3,2,2,3,3,3,2,3,2,3,3,2,1,4,2,23,1,4,34,4
1,1,0,1,1,1,0,1,1,1,0,0,0,1,2,3,2,27,1,3,9,0
1,2,0,0,0,0,0,1,0,0,0,0,0,2,2,3,1,27,1,1,6,0
0,2,0,2,2,2,0,0,0,0,1,0,0,2,1,2,1,21,1,4,11,1
3,3,3,3,3,3,3,0,3,3,3,3,3,3,1,3,2,29,1,3,39,4
1,2,2,1,1,1,0,2,1,1,1,1,1,2,2,3,1,18,1,4,17,2
3,2,2,3,3,3,2,2,3,1,3,2,2,2,1,3,2,22,1,7,33,4
1,3,2,2,1,1,3,2,3,1,1,2,3,3,1,3,2,18,1,4,28,4
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,2,21,1,6,2,0
2,2,3,3,1,3,3,2,3,1,3,3,3,1,1,2,2,18,1,3,33,4
3,1,3,3,3,3,3,3,3,3,3,3,3,3,25,4,1,45,2,2,40,4
2,3,3,3,2,3,3,2,3,1,3,3,3,3,1,2,2,20,1,4,37,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,19,1,4,1,0
0,2,0,1,1,0,0,1,1,0,0,0,0,3,2,4,2,42,1,1,9,0
2,3,2,2,3,1,2,3,2,3,1,2,3,3,9,3,2,21,1,4,32,4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,2,31,1,3,2,0
3,3,3,3,3,3,3,2,3,2,3,2,3,1,2,3,2,20,1,5,37,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,26,2,5,0,0
0,3,3,1,3,1,2,2,2,3,3,3,3,3,4,2,2,18,1,2,32,4
0,0,0,0,1,2,1,0,0,0,1,1,1,0,1,3,1,22,1,5,7,0
1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,3,2,28,1,4,19,2
0,1,0,0,0,0,0,0,1,0,2,0,0,1,2,2,2,18,1,1,5,0
1,1,1,1,0,0,0,1,1,0,0,0,0,3,1,3,1,39,1,2,9,0
3,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,18,1,2,39,4
1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,3,2,22,1,5,23,3
0,1,0,1,1,1,1,1,1,1,1,0,1,3,26,3,2,18,1,5,13,1
0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,3,2,29,2,6,8,0
1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,3,2,21,1,4,20,2
0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,3,2,20,1,3,5,0
0,0,3,3,0,3,2,1,2,0,3,3,3,2,2,1,1,25,1,1,25,3
1,1,1,2,2,3,3,3,2,1,3,3,3,3,2,4,1,50,2,5,31,4
1,1,2,2,1,3,2,1,1,1,3,3,2,1,5,3,2,49,3,3,24,3
0,1,1,1,1,3,1,0,1,0,1,1,0,3,1,2,2,21,1,1,14,2
2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2,23,1,4,13,1
2,1,3,3,1,3,3,2,1,2,1,1,2,2,1,3,2,21,1,6,27,3
2,3,1,3,2,1,0,2,3,1,0,1,0,3,3,2,1,50,3,1,22,3
1,3,2,3,0,2,2,2,1,1,3,2,3,3,2,2,1,19,1,2,28,4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,20,1,7,42,4
2,3,2,3,3,3,2,1,3,1,3,1,3,3,1,3,2,21,1,5,33,4
3,2,1,3,3,2,2,3,2,3,1,2,2,1,1,3,2,22,1,3,30,4
2,2,3,3,3,3,3,3,2,2,3,3,3,3,1,3,2,23,1,3,38,4
3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,19,1,2,40,4
0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,3,1,21,1,3,6,0
2,1,2,3,1,3,2,1,2,1,2,1,2,1,5,2,2,19,1,2,24,3
1,2,0,1,1,2,1,2,2,1,1,1,1,1,1,3,2,24,1,4,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,21,1,3,0,0
2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,26,1,4,21,3
3,2,3,3,2,3,3,2,2,1,3,3,3,1,7,2,1,30,1,3,34,4
1,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,21,1,2,21,3
1,3,2,3,3,3,3,3,3,2,3,3,3,1,9,3,2,20,1,2,36,4
1,1,0,1,1,0,1,1,1,1,1,1,0,1,24,2,2,19,1,4,11,1
0,1,1,1,1,1,0,1,1,1,0,2,1,1,2,4,1,75,2,2,12,1
2,1,1,1,2,3,3,3,2,1,2,2,3,1,43,2,2,19,1,7,27,3
1,2,3,3,3,2,1,2,2,3,3,2,2,3,1,2,2,20,1,6,32,4
2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,20,1,3,39,4
2,1,2,2,2,3,3,2,2,2,3,2,3,2,1,2,2,18,1,3,31,4
2,3,3,3,2,3,3,2,3,2,3,2,3,1,1,3,2,19,1,5,35,4
2,2,2,2,2,3,2,2,3,2,3,2,2,2,3,2,2,32,1,1,31,4
1,0,0,1,0,0,0,1,2,1,0,1,0,2,26,3,2,23,1,3,9,0
1,1,0,1,1,1,0,1,1,1,0,0,0,0,40,3,2,24,1,5,8,0
3,3,3,3,3,3,3,2,3,2,3,2,3,3,43,3,2,20,1,1,39,4
2,2,3,2,3,3,3,3,2,1,3,2,3,1,6,2,1,29,1,1,33,4
0,1,0,0,1,0,0,2,0,0,0,2,0,3,9,3,2,23,1,3,9,0
0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,4,1,26,1,6,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,19,1,2,1,0
0,0,0,2,0,1,0,1,0,0,1,0,0,0,2,2,2,19,1,8,5,0
3,2,2,2,3,3,2,2,3,3,3,3,2,3,1,3,1,25,1,6,36,4
1,1,0,1,0,1,0,1,1,1,3,0,0,1,1,2,2,21,1,2,11,1
0,0,1,1,1,2,1,0,1,1,0,0,1,1,9,3,2,41,2,3,10,1
1,1,0,0,0,1,1,0,1,0,1,1,0,2,1,3,2,23,1,5,9,0
1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,4,2,23,1,1,4,0
0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,4,1,21,1,6,6,0
1,1,2,3,2,3,3,2,3,2,3,2,3,2,1,4,2,27,1,7,32,4
1,1,0,1,2,0,0,1,2,1,0,0,0,1,1,3,2,52,2,3,10,1
1,1,0,0,0,1,0,1,1,0,1,2,0,1,2,3,2,26,1,2,9,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,4,1,25,1,4,5,0
2,2,2,2,3,2,2,2,2,1,3,3,2,2,1,4,2,24,1,2,30,4
1,1,2,1,2,3,2,2,0,1,3,1,2,2,5,2,2,18,1,3,23,3
2,3,3,1,2,2,2,2,2,2,2,3,0,2,2,4,2,50,3,2,28,4
1,2,2,3,0,2,2,1,2,2,2,1,2,2,1,3,2,23,1,3,24,3
1,3,0,1,2,0,0,2,1,2,0,0,0,3,6,3,2,27,1,2,15,2
1,2,2,2,1,2,2,2,2,1,2,2,2,2,6,2,2,18,1,5,25,3
1,2,1,2,1,1,0,1,2,1,2,1,1,1,1,4,2,34,2,4,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,2,2,18,1,3,3,0
1,2,0,2,0,2,2,1,2,2,1,2,2,2,1,3,2,22,1,4,21,3
0,0,0,0,0,0,0,1,1,0,0,3,0,2,5,2,2,18,1,1,7,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,38,2,2,2,0
3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,3,2,22,1,3,14,2
3,2,3,3,3,3,3,3,3,2,3,3,3,3,1,3,2,21,1,3,40,4
1,2,1,2,2,1,1,2,2,1,1,0,0,1,1,2,1,19,1,4,17,2
2,3,1,3,3,1,0,2,1,3,0,2,2,3,2,3,2,53,2,3,26,3
3,3,3,3,3,2,2,3,3,3,2,3,1,3,1,3,2,24,1,3,37,4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,28,1,7,42,4
0,1,0,1,1,3,1,0,1,1,2,1,0,1,1,3,2,21,1,7,13,1
3,1,3,3,1,2,3,3,3,2,3,3,2,1,2,1,1,36,1,2,33,4
3,1,2,3,2,3,2,2,3,3,2,3,3,2,1,2,2,26,1,3,34,4
3,1,3,2,3,3,0,3,3,3,3,3,2,2,1,3,1,25,1,3,34,4
1,2,3,3,1,3,3,2,2,2,3,2,3,1,1,2,2,19,1,9,31,4
3,1,3,3,1,3,1,3,1,2,3,3,0,2,25,3,1,23,1,2,29,4
1,3,3,3,2,3,3,2,3,3,3,3,3,3,1,2,2,21,1,5,38,4
2,2,3,2,3,2,3,2,3,3,1,2,3,2,2,3,2,40,3,3,33,4
1,1,1,1,1,3,3,1,1,2,3,3,3,2,9,2,2,21,1,4,26,3
1,2,2,2,2,2,2,2,2,2,2,2,2,2,12,4,2,25,1,2,27,3
3,3,3,3,3,3,3,3,3,3,3,0,0,3,23,3,3,28,1,1,36,4
1,1,1,1,1,3,1,1,2,0,2,2,1,1,1,3,2,22,1,2,18,2
1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,2,2,19,1,7,39,4
2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,18,1,5,19,2
0,1,1,3,1,3,0,3,1,1,3,0,1,2,1,2,2,19,1,2,20,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,22,1,3,1,0
1,2,1,3,1,3,3,1,3,1,3,1,3,1,12,2,2,21,1,2,27,3
2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,18,1,4,26,3
1,1,1,2,0,2,1,1,2,1,2,1,0,2,2,2,1,19,1,3,17,2
3,0,0,0,0,3,0,0,0,0,1,0,0,0,1,2,2,21,1,4,7,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,21,1,5,2,0
0,1,0,1,0,0,0,2,3,1,0,0,0,0,1,4,2,43,1,8,8,0
1,0,0,0,1,1,1,1,1,0,0,1,1,3,2,3,2,25,1,5,11,1
0,0,1,1,1,2,0,0,0,0,1,1,0,1,1,3,2,32,2,5,8,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,38,3,6,1,0
1,0,1,0,1,0,0,1,1,0,0,1,0,1,2,4,3,22,1,2,7,0
1,1,1,2,2,3,3,3,3,1,3,1,2,1,1,3,2,20,1,4,27,3
0,1,1,1,2,1,0,1,1,2,0,2,1,2,1,3,2,24,1,5,15,2
1,3,0,1,1,2,0,1,3,1,1,2,1,3,2,2,1,22,1,2,20,2
1,1,3,1,3,3,3,0,0,2,2,3,1,1,1,4,2,26,1,2,24,3
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,27,1,4,15,2
3,1,1,3,0,3,0,3,3,3,3,1,0,3,1,2,2,22,1,6,27,3
1,3,1,3,3,3,3,3,3,3,3,1,3,2,1,3,2,18,1,6,35,4
2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,18,1,4,41,4
1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,2,23,1,5,16,2
3,3,3,3,3,3,3,2,2,2,3,2,3,3,5,2,2,19,1,1,38,4
0,3,3,3,3,1,3,2,3,1,0,3,3,3,26,2,2,27,2,3,31,4
1,0,2,1,1,1,1,1,1,1,0,1,1,1,26,3,1,32,1,1,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,34,2,1,0,0
3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,2,24,1,1,40,4
1,1,0,1,0,0,1,1,1,1,1,0,1,1,12,3,2,28,1,2,10,1
1,3,2,2,3,3,3,3,2,2,2,3,3,3,1,3,2,22,1,5,35,4
0,0,0,2,0,1,0,0,2,0,2,0,0,2,1,3,2,20,1,6,9,0
1,2,2,3,3,3,1,1,2,1,2,2,1,1,1,3,2,27,1,2,25,3
1,1,0,1,1,2,0,1,0,0,2,1,2,1,1,3,2,22,1,6,13,1
0,1,1,1,1,2,1,0,2,0,2,0,0,1,1,3,1,20,1,3,12,1
2,3,3,3,1,3,3,3,3,2,3,3,3,1,1,3,2,21,1,5,36,4
0,3,2,1,3,0,1,2,2,1,1,1,2,2,1,2,2,19,1,3,21,3
3,1,2,3,3,2,3,3,2,3,2,2,2,3,12,2,1,40,3,2,34,4
3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,4,1,56,2,3,39,4
1,1,3,1,3,3,0,0,2,2,1,1,1,1,1,2,2,20,1,3,20,2
1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,3,2,34,1,2,4,0
2,1,1,1,2,3,1,1,0,1,2,2,0,0,1,3,2,24,1,4,17,2
1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,4,1,24,1,6,8,0
3,3,3,3,3,3,3,3,3,1,3,3,3,3,26,3,2,42,1,7,40,4
0,1,0,2,2,0,0,2,3,1,2,0,2,3,1,3,2,22,1,4,18,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,29,2,2,42,4
2,3,0,1,0,0,0,1,1,1,0,0,0,3,1,3,1,42,2,3,12,1
0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,2,1,19,1,5,5,0
2,3,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,38,2,1,37,4
0,0,1,1,1,1,0,0,2,0,0,2,0,2,9,3,2,22,3,2,10,1
3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,1,56,2,1,40,4
1,2,2,3,2,2,2,2,2,2,2,1,2,1,7,2,2,20,1,2,26,3
1,1,2,0,1,2,2,1,1,2,2,1,2,1,1,3,2,20,1,7,19,2
0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,2,25,2,4,3,0
1,1,1,1,2,2,2,1,2,3,3,2,1,1,1,2,1,18,1,3,23,3
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,44,2,6,2,0
0,0,1,1,0,3,1,1,1,0,1,0,0,0,9,1,2,24,1,5,9,0
2,2,2,2,2,2,1,2,2,2,3,2,2,3,1,2,2,18,1,7,29,4
1,2,3,3,3,3,3,2,2,1,3,3,3,3,3,2,2,18,1,2,35,4
1,1,0,2,2,2,2,1,2,1,2,1,0,0,1,3,2,31,1,3,17,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,4,1,45,2,2,42,4
0,1,3,3,1,2,2,2,3,3,3,3,1,2,5,2,1,43,1,3,29,4
1,1,1,1,0,1,0,1,1,2,1,1,0,1,3,3,2,47,2,2,12,1
1,1,1,3,1,1,1,1,1,1,2,1,1,0,1,3,1,26,1,3,16,2
2,2,1,2,3,2,1,3,2,3,2,1,1,1,1,2,2,20,1,2,26,3
1,2,3,3,2,0,3,2,1,1,1,3,2,1,1,3,1,18,1,2,25,3
1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,2,2,20,1,1,7,0
1,2,1,1,0,1,0,1,2,1,0,0,1,2,2,2,2,20,1,3,13,1
2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,3,2,20,1,4,21,3
0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,2,2,22,1,2,5,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,43,3,3,42,4
0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,4,2,39,2,3,6,0
2,2,2,3,2,3,2,2,3,2,3,2,2,2,5,2,1,22,1,3,32,4
1,0,1,2,1,2,3,0,0,1,1,1,1,1,1,3,2,19,1,2,15,2
3,1,2,3,3,3,3,3,3,3,3,3,3,3,1,3,2,31,2,5,39,4
3,2,2,3,3,1,2,3,3,3,1,3,2,1,21,3,1,19,1,2,32,4
1,0,1,1,0,1,0,2,0,1,1,0,0,1,1,3,2,20,1,4,9,0
1,3,2,1,1,1,2,1,2,3,1,2,3,3,8,4,1,38,1,1,26,3
1,2,3,3,2,3,3,2,2,0,3,1,2,1,1,3,2,20,1,4,28,4
0,0,0,1,1,1,0,1,0,1,0,1,0,3,1,4,2,27,2,4,9,0
3,3,3,3,3,2,2,3,3,3,2,2,2,3,2,2,2,57,1,4,37,4
2,2,3,3,3,2,2,1,3,1,2,3,0,2,2,3,2,24,1,1,29,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,21,1,2,0,0
1,1,0,1,1,1,0,1,1,0,0,1,0,1,23,3,2,22,1,2,9,0
2,2,3,2,2,2,2,3,2,2,3,2,2,2,24,2,1,20,1,1,31,4
3,3,2,3,3,3,3,2,3,1,3,2,2,2,1,3,2,22,1,5,35,4
1,2,1,2,1,0,1,1,2,1,1,2,1,1,2,4,2,35,3,2,17,2
1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,34,3,2,39,4
2,2,2,3,2,0,1,1,1,2,0,2,0,3,12,3,1,34,2,1,21,3
2,2,2,3,3,3,3,3,3,3,3,2,2,3,5,2,2,18,1,2,37,4
0,3,2,1,3,0,0,3,2,2,0,1,0,3,15,2,2,21,1,4,20,2
0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,2,1,20,1,4,5,0
0,1,1,0,0,2,1,1,2,1,1,0,1,0,1,3,2,22,1,2,11,1
2,3,2,3,3,2,0,2,3,3,2,1,1,3,2,3,1,44,1,2,30,4
2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,22,1,3,38,4
1,1,2,3,3,3,3,2,1,2,3,3,3,3,1,4,2,23,1,4,33,4
2,2,2,2,3,3,2,1,3,2,3,1,3,2,1,2,2,20,1,4,31,4
3,2,1,1,3,3,3,2,3,1,3,3,3,1,1,3,2,22,1,4,32,4
0,1,0,2,2,0,0,1,0,0,1,1,2,0,1,2,2,19,1,3,10,1
0,0,0,3,2,2,3,0,1,1,3,2,3,1,1,3,1,22,1,3,21,3
0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,4,2,44,3,4,5,0
3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,43,1,4,40,4
0,0,1,1,2,0,1,1,1,1,1,2,1,1,1,2,2,21,1,4,13,1
1,1,2,3,1,1,1,1,1,1,1,0,2,1,26,3,2,19,1,9,17,2
3,1,3,3,3,3,3,3,3,3,2,0,3,1,3,2,2,18,1,5,34,4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,25,1,10,42,4
3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,4,2,25,1,3,41,4
2,2,3,3,3,3,2,3,3,2,3,2,3,2,1,3,2,26,1,6,36,4
0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,4,1,31,2,5,6,0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,2,20,1,2,3,0
1,1,1,2,2,2,2,2,0,2,3,1,2,1,1,3,2,22,1,7,22,3
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,2,21,1,2,2,0
0,2,1,3,0,3,2,0,3,0,3,1,2,2,2,4,2,25,1,6,22,3
1,3,1,2,0,0,0,2,2,1,2,0,1,3,4,2,1,20,1,5,18,2
2,2,2,3,1,3,3,1,3,1,3,3,3,3,1,2,1,20,1,7,33,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,21,1,4,1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,33,2,6,42,4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,4,2,40,1,6,42,4
1,1,2,3,3,3,2,1,3,1,3,3,2,3,1,3,2,27,1,5,31,4
1,1,1,0,3,0,0,1,1,1,0,1,0,2,1,3,1,30,1,5,12,1
1,1,1,1,1,0,0,1,1,2,1,0,0,2,1,3,2,21,1,4,12,1
0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,29,1,1,6,0
1,1,3,1,1,1,0,1,0,3,0,3,0,0,9,3,2,19,1,2,15,2
3,3,1,3,3,3,3,2,3,3,3,2,3,2,1,3,2,23,1,2,37,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,19,1,3,0,0
2,2,3,3,2,2,1,2,3,1,2,3,1,1,1,3,2,21,3,4,28,4
2,2,2,3,2,2,2,1,3,2,3,3,3,3,2,2,2,24,1,6,33,4
1,2,1,2,1,1,0,1,1,1,3,0,1,1,1,3,2,24,1,3,16,2
2,2,2,2,1,1,1,1,1,0,2,2,1,3,2,2,2,64,3,2,21,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,20,1,2,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,19,1,5,3,0
0,2,1,2,3,2,0,1,2,1,2,0,0,1,1,3,2,21,1,4,17,2
2,2,1,2,1,3,3,2,2,3,3,1,2,3,1,3,2,19,1,2,30,4
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,2,18,1,3,11,1
0,3,2,3,1,0,2,3,3,3,1,3,0,3,1,4,1,31,2,5,27,3
3,2,3,3,2,3,3,3,3,2,2,3,3,3,3,1,1,23,1,1,38,4
2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,2,25,1,4,40,4
0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,18,1,2,4,0
0,1,0,2,3,1,2,1,2,0,1,0,3,1,1,3,2,18,2,3,17,2
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,2,19,1,5,3,0
1,2,3,3,2,2,1,2,2,1,3,2,2,1,1,3,2,23,1,5,27,3
1,2,2,0,3,1,0,1,1,1,1,1,0,1,1,2,1,39,2,6,15,2
0,0,2,3,0,1,0,1,3,0,1,2,1,1,1,2,2,19,1,3,15,2
2,1,1,1,2,1,2,2,1,2,1,1,2,1,1,3,2,24,1,4,20,2
1,1,1,3,1,2,1,1,0,2,3,1,1,2,1,2,2,19,1,3,20,2
3,3,3,3,2,1,1,1,3,2,3,2,2,2,2,2,2,26,1,2,31,4
3,1,1,1,0,1,1,2,2,0,1,2,1,1,2,2,2,20,1,3,17,2
0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,2,2,18,1,6,7,0
1,3,2,3,2,2,1,2,3,2,2,3,2,2,2,3,1,28,1,3,30,4
0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,2,18,1,5,4,0
2,2,2,3,3,1,2,3,3,3,2,3,2,3,6,2,2,21,1,2,34,4
1,2,2,1,2,3,0,2,0,3,1,0,0,2,2,2,2,18,1,7,19,2
1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,4,2,32,2,4,7,0
3,3,3,2,3,3,3,3,2,3,2,3,3,3,12,4,2,24,1,2,39,4
3,3,3,1,1,3,3,1,1,2,3,1,2,3,2,2,2,54,1,3,30,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2,25,1,3,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,24,1,6,1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,21,1,6,42,4
1,2,0,0,0,1,0,2,2,2,2,0,1,0,1,3,2,25,1,3,13,1
2,3,3,1,3,3,0,3,1,3,3,3,0,1,1,3,2,20,2,9,29,4
0,3,0,1,0,1,0,1,1,1,0,0,0,1,2,3,1,21,1,4,9,0
1,3,2,2,1,3,1,3,3,1,1,3,2,1,1,2,2,27,2,5,27,3
0,3,3,2,1,1,0,0,1,3,2,2,0,1,1,2,2,20,1,9,19,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,19,1,4,0,0
1,1,1,1,0,0,1,0,1,0,1,1,1,1,12,4,2,39,2,3,10,1
1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,22,1,2,15,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,29,1,2,42,4
2,2,3,3,1,3,3,2,3,1,2,3,3,2,2,2,2,18,1,2,33,4
2,3,3,2,3,3,2,3,3,3,3,2,3,2,1,2,2,20,1,6,37,4
0,1,1,2,1,3,1,1,2,1,2,0,0,3,2,2,2,21,2,3,18,2
0,2,3,2,3,3,0,1,3,1,3,2,1,2,17,3,2,24,1,2,26,3
2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,3,1,22,1,5,21,3
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,21,1,3,2,0
1,2,2,1,0,0,0,1,1,1,1,0,0,1,1,3,2,30,2,5,11,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,4,2,61,2,2,3,0
1,1,0,3,1,0,1,2,2,2,1,2,1,1,1,4,2,29,1,5,18,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,2,22,1,1,42,4
1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,4,2,27,2,3,15,2
0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,4,1,30,1,2,3,0
3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,20,1,5,41,4
0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,3,1,23,1,2,4,0
2,2,3,3,3,0,2,3,3,3,1,2,2,1,25,2,2,24,1,4,30,4
0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2,2,19,1,3,5,0
0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,2,2,20,1,3,8,0
1,1,1,2,2,3,1,1,0,2,2,1,2,2,15,3,1,21,1,2,21,3
3,0,0,0,1,1,2,0,1,0,2,2,2,1,1,4,1,26,1,4,15,2
3,3,3,2,3,3,3,3,3,3,3,3,3,3,40,2,2,18,1,3,41,4
1,1,2,2,3,2,2,2,1,3,2,2,2,2,1,3,2,22,1,5,27,3
1,2,1,1,1,1,0,1,2,1,1,0,0,1,2,2,1,58,2,1,13,1
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,2,23,1,3,3,0
0,1,2,1,1,3,3,2,1,3,3,2,3,1,1,3,2,23,1,5,26,3
1,1,0,2,0,0,2,0,1,1,1,1,2,1,1,3,1,23,1,1,13,1
2,2,3,2,2,3,3,2,2,2,3,3,3,3,13,3,2,21,1,2,35,4
0,1,1,1,0,2,1,1,1,1,1,0,1,1,1,3,2,22,1,4,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,18,1,5,0,0
2,2,3,2,1,1,0,2,2,1,1,2,0,2,1,3,2,21,1,6,21,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,28,2,3,42,4
2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,27,2,5,41,4
1,2,3,3,1,3,3,1,2,1,3,3,3,1,1,2,1,25,1,5,30,4
0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,4,2,25,2,7,3,0
1,1,0,1,1,1,1,1,1,1,3,2,2,1,1,3,2,23,1,5,17,2
0,0,1,0,1,0,0,0,2,1,3,3,0,1,1,4,2,25,1,5,12,1
1,2,2,3,2,2,2,2,2,3,1,3,2,2,7,2,1,19,1,3,29,4
3,3,3,2,3,3,1,3,1,1,3,3,3,3,1,2,1,19,1,2,35,4
